Passage,NewID,WordNo,Sentence,WordID,IDEnd,IDBegin,Word,WordWithPunctuation,WordNoPunctuation,WP,WL,WordClass,CosineSimilarity_Content_Sentence,PartOfSpeech
37,37Bw05,17,2,Bw05,Middle2,Middle2,students,students,students,5,8,Content,0.08255042426178343,NOUN
37,37Bw06,18,2,Bw06,Middle2,Middle2,would,would,would,6,5,Function,0.25277943312338,AUX
37,37Bw07,19,2,Bw07,Middle2,Middle2,be,be,be,7,2,Content,0.23629351807315807,AUX
37,37Bw08,20,2,Bw08,Middle2,Middle2,better,better,better,8,6,Content,0.30259573576813753,ADV
37,37Bw09,21,2,Bw09,Middle2,Middle2,off,off,off,9,3,Function,0.1595626889548902,ADV
37,37Bw10,22,2,Bw10,Middle2,Middle2,scraping,scraping,scraping,10,8,Content,0.03589919613563951,NOUN
37,37Bw11,23,2,Bw11,Middle2,Middle2,by,by,by,11,2,Function,0.16644446699866228,ADP
37,37Bw12,24,2,Bw12,Middle2,Middle2,with,with,with,12,4,Function,0.26046277059699313,ADP
37,37Bw13,25,2,Bw13,Middle2,Middle2,no,no,no,13,2,Function,0.2814187875370836,INTJ
37,37Bw14,26,2,Bw14,BEN-2,BEN-2,loans,loans,loans,14,5,Content,0.14006285636507182,NOUN
37,37Bw15,27,2,Bw15,BEN-1,BEN-1,at,at,at,15,2,Function,0.20904237090971117,ADP
37,37Bw16,28,2,Bw16,BEN,BEN,all.,all.,all,16,3,Function,0.34084934365353375,PRON
38,38Aw01,1,1,Aw01,Aw01,Aw01,The,The,The,1,3,Function,null,PRON
38,38Aw02,2,1,Aw02,Aw02,Aw02,bombs,bombs,bombs,2,5,Content,null,NOUN
38,38Aw03,3,1,Aw03,Aw03,Aw03,smashed,smashed,smashed,3,7,Content,0.11593033404812744,VERB
38,38Aw04,4,1,Aw04,Middle1,Middle1,into,into,into,4,4,Function,0.13598330918700055,ADP
38,38Aw05,5,1,Aw05,Middle1,Middle1,a,a,a,5,1,Function,null,INTJ
38,38Aw06,6,1,Aw06,Middle1,Middle1,child,child,child,6,5,Content,0.08692837499155967,NOUN
38,38Aw07,7,1,Aw07,Middle1,Middle1,care,care,care,7,4,Content,0.15192943406629023,NOUN
38,38Aw08,8,1,Aw08,Middle1,Middle1,"center,","center,",center,8,6,Content,0.14624031158185408,NOUN
38,38Aw09,9,1,Aw09,Middle1,Middle1,a,a,a,9,1,Function,null,INTJ
38,38Aw10,10,1,Aw10,Middle1,Middle1,refugee,refugee,refugee,10,7,Content,0.2665250541139753,PROPN
38,38Aw11,11,1,Aw11,Middle1,Middle1,camp,camp,camp,11,4,Content,0.29786564849615,NOUN
38,38Aw12,12,1,Aw12,AEN-2,AEN-2,and,and,and,12,3,Function,null,CCONJ
38,38Aw13,13,1,Aw13,AEN-1,AEN-1,a,a,a,13,1,Function,null,INTJ
38,38Aw14,14,1,Aw14,AEN,AEN,school.,school.,school,14,6,Content,0.3561284902047358,NOUN
38,38Bw01,15,2,Bw01,Bw01,Bw01,They,They,They,1,4,Function,null,PRON
38,38Bw02,16,2,Bw02,Bw02,Bw02,destroyed,destroyed,destroyed,2,9,Content,null,VERB
38,38Bw03,17,2,Bw03,Bw03,Bw03,makeshift,makeshift,makeshift,3,9,Content,0.2478858572642326,NOUN
38,38Bw04,18,2,Bw04,Middle2,Middle2,clinics,clinics,clinics,4,7,Content,0.22471373463918512,NOUN
38,38Bw05,19,2,Bw05,Middle2,Middle2,and,and,and,5,3,Function,null,CCONJ
38,38Bw06,20,2,Bw06,Middle2,Middle2,"hospitals,","hospitals,",hospitals,6,9,Content,0.41080530157497447,NOUN
38,38Bw07,21,2,Bw07,Middle2,Middle2,disabling,disabling,disabling,7,9,Content,0.17150042863375356,PROPN
38,38Bw08,22,2,Bw08,Middle2,Middle2,essential,essential,essential,8,9,Content,0.19036093387529526,ADJ
38,38Bw09,23,2,Bw09,Middle2,Middle2,services,services,services,9,8,Content,0.30492557531459535,NOUN
38,38Bw10,24,2,Bw10,Middle2,Middle2,for,for,for,10,3,Function,0.18927395158755864,ADP
38,38Bw11,25,2,Bw11,Middle2,Middle2,tens,tens,tens,11,4,Content,0.29760925432812557,NOUN
38,38Bw12,26,2,Bw12,Middle2,Middle2,of,of,of,12,2,Function,null,ADP
38,38Bw13,27,2,Bw13,BEN-2,BEN-2,thousands,thousands,thousands,13,9,Content,0.46066513267697434,NOUN
38,38Bw14,28,2,Bw14,BEN-1,BEN-1,of,of,of,14,2,Function,null,ADP
38,38Bw15,29,2,Bw15,BEN,BEN,people.,people.,people,15,6,Content,0.37727525257502337,NOUN
39,39Aw01,1,1,Aw01,Aw01,Aw01,To,To,To,1,2,Function,null,ADP
39,39Aw02,2,1,Aw02,Aw02,Aw02,make,make,make,2,4,Content,null,VERB
39,39Aw03,3,1,Aw03,Aw03,Aw03,it,it,it,3,2,Function,0.31155685682290535,PRON
39,39Aw04,4,1,Aw04,Middle1,Middle1,to,to,to,4,2,Function,null,ADP
39,39Aw05,5,1,Aw05,Middle1,Middle1,the,the,the,5,3,Function,0.22223929237897044,PRON
39,39Aw06,6,1,Aw06,Middle1,Middle1,big,big,big,6,3,Content,0.3178562199347234,ADJ
39,39Aw07,7,1,Aw07,Middle1,Middle1,"game,","game,",game,7,4,Content,0.15560045741164716,NOUN
39,39Aw08,8,1,Aw08,Middle1,Middle1,the,the,the,8,3,Function,0.30383699309228673,PRON
39,39Aw09,9,1,Aw09,Middle1,Middle1,Saudi,Saudi,Saudi,9,5,Content,-0.013585709678822206,ADJ
39,39Aw10,10,1,Aw10,Middle1,Middle1,soccer,soccer,soccer,10,6,Content,0.30144126782123465,NOUN
39,39Aw11,11,1,Aw11,Middle1,Middle1,fan,fan,fan,11,3,Content,0.2684053063777523,NOUN
39,39Aw12,12,1,Aw12,Middle1,Middle1,resorted,resorted,resorted,12,8,Content,0.08775213523939572,VERB
39,39Aw13,13,1,Aw13,AEN-2,AEN-2,to,to,to,13,2,Function,null,ADP
39,39Aw14,14,1,Aw14,AEN-1,AEN-1,unusual,unusual,unusual,14,7,Content,0.11375307812324388,ADJ
39,39Aw15,15,1,Aw15,AEN,AEN,measures.,measures.,measures,15,8,Content,0.0922157152449198,NOUN
39,39Bw01,16,2,Bw01,Bw01,Bw01,He,He,He,1,2,Function,null,PRON
39,39Bw02,17,2,Bw02,Bw02,Bw02,first,first,first,2,5,Content,null,ADJ
39,39Bw03,18,2,Bw03,Bw03,Bw03,flew,flew,flew,3,4,Content,0.2127375309370565,VERB
39,39Bw04,19,2,Bw04,Middle2,Middle2,to,to,to,4,2,Function,null,ADP
39,39Bw05,20,2,Bw05,Middle2,Middle2,"Kuwait,","Kuwait,",Kuwait,5,6,Content,0.013455090590268035,PROPN
39,39Bw06,21,2,Bw06,Middle2,Middle2,where,where,where,6,5,Content,0.21418207941864736,SCONJ
39,39Bw07,22,2,Bw07,Middle2,Middle2,he,he,he,7,2,Function,0.21051256902634755,PRON
39,39Bw08,23,2,Bw08,Middle2,Middle2,told,told,told,8,4,Content,0.17502869226637707,VERB
39,39Bw09,24,2,Bw09,Middle2,Middle2,his,his,his,9,3,Function,0.17324467536205274,PRON
39,39Bw10,25,2,Bw10,Middle2,Middle2,parents,parents,parents,10,7,Content,0.11136531585193447,NOUN
39,39Bw11,26,2,Bw11,Middle2,Middle2,he,he,he,11,2,Function,0.28226742236432384,PRON
39,39Bw12,27,2,Bw12,Middle2,Middle2,was,was,was,12,3,Content,0.33770211196233796,AUX
39,39Bw13,28,2,Bw13,BEN-2,BEN-2,going,going,going,13,5,Content,0.4045194899294759,VERB
39,39Bw14,29,2,Bw14,BEN-1,BEN-1,on,on,on,14,2,Function,0.30204492575243086,ADP
39,39Bw15,30,2,Bw15,BEN,BEN,vacation.,vacation.,vacation,15,8,Content,0.2819835443237497,NOUN
40,40Aw01,1,1,Aw01,Aw01,Aw01,It,It,It,1,2,Function,null,PRON
40,40Aw02,2,1,Aw02,Aw02,Aw02,was,was,was,2,3,Content,null,AUX
40,40Aw03,3,1,Aw03,AEN-2,Aw03,bound,bound,bound,3,5,Content,0.06035339460648713,VERB
40,40Aw04,4,1,Aw04,AEN-1,AEN-1,to,to,to,4,2,Function,null,ADP
40,40Aw05,5,1,Aw05,AEN,AEN,happen.,happen.,happen,5,6,Content,0.2179974807797645,VERB
40,40Bw01,6,2,Bw01,Bw01,Bw01,"Toothpaste,","Toothpaste,",Toothpaste,1,10,Content,null,NOUN
40,40Bw02,7,2,Bw02,Bw02,Bw02,perhaps,perhaps,perhaps,2,7,Content,0.018599641914925465,ADV
40,40Bw03,8,2,Bw03,Bw03,Bw03,the,the,the,3,3,Function,0.16209177840442002,PRON
40,40Bw04,9,2,Bw04,Middle2,Middle2,last,last,last,4,4,Content,0.11511604896586433,ADJ
40,40Bw05,10,2,Bw05,Middle2,Middle2,part,part,part,5,4,Content,0.1437519284516686,NOUN
40,40Bw06,11,2,Bw06,Middle2,Middle2,of,of,of,6,2,Function,null,ADP
40,40Bw07,12,2,Bw07,Middle2,Middle2,your,your,your,7,4,Function,0.18098131592684444,PRON
40,40Bw08,13,2,Bw08,Middle2,Middle2,daily,daily,daily,8,5,Content,0.14264678990111093,ADJ
40,40Bw09,14,2,Bw09,Middle2,Middle2,grooming,grooming,grooming,9,8,Content,0.23265395943543482,NOUN
40,40Bw10,15,2,Bw10,Middle2,Middle2,regimen,regimen,regimen,10,7,Content,0.29973926475561596,NOUN
40,40Bw11,16,2,Bw11,Middle2,Middle2,that,that,that,11,4,Function,0.293232165427984,SCONJ
40,40Bw12,17,2,Bw12,Middle2,Middle2,had,had,had,12,3,Content,0.20114707740182333,VERB
40,40Bw13,18,2,Bw13,Middle2,Middle2,not,not,not,13,3,Content,0.26867014237952475,PART
40,40Bw14,19,2,Bw14,Middle2,Middle2,been,been,been,14,4,Content,0.32158660308477444,AUX
40,40Bw15,20,2,Bw15,Middle2,Middle2,gussied,gussied,gussied,15,7,Content,0.0988952174821909,VERB
40,40Bw16,21,2,Bw16,Middle2,Middle2,"up,","up,",up,16,2,Function,0.24190256493117815,NOUN
40,40Bw17,22,2,Bw17,Middle2,Middle2,has,has,has,17,3,Content,0.38002009629760164,VERB
40,40Bw18,23,2,Bw18,BEN-2,BEN-2,now,now,now,18,3,Content,0.41552385543022075,ADV
40,40Bw19,24,2,Bw19,BEN-1,BEN-1,been,been,been,19,4,Content,0.530572595882379,AUX
40,40Bw20,25,2,Bw20,BEN,BEN,rethought.,rethought.,rethought,20,9,Content,0.261618798089443,VERB
41,41Aw01,1,1,Aw01,Aw01,Aw01,Done,Done,Done,1,4,Content,null,VERB
41,41Aw02,2,1,Aw02,Aw02,Aw02,"correctly,","correctly,",correctly,2,9,Content,0.18769942854359142,ADV
41,41Aw03,3,1,Aw03,Aw03,Aw03,exfoliation,exfoliation,exfoliation,3,11,Content,0.028781146465072637,NOUN
41,41Aw04,4,1,Aw04,Middle1,Middle1,helps,helps,helps,4,5,Content,0.16460210247443466,INTJ
41,41Aw05,5,1,Aw05,Middle1,Middle1,your,your,your,5,4,Function,0.3497610978953296,PRON
41,41Aw06,6,1,Aw06,Middle1,Middle1,skin,skin,skin,6,4,Content,0.4126695992252748,NOUN
41,41Aw07,7,1,Aw07,Middle1,Middle1,purge,purge,purge,7,5,Content,0.16724648040887413,NOUN
41,41Aw08,8,1,Aw08,Middle1,Middle1,dead,dead,dead,8,4,Content,0.11835283540971217,ADJ
41,41Aw09,9,1,Aw09,Middle1,Middle1,"cells,","cells,",cells,9,5,Content,0.2689195807072416,NOUN
41,41Aw10,10,1,Aw10,Middle1,Middle1,revealing,revealing,revealing,10,9,Content,0.14932993017804583,VERB
41,41Aw11,11,1,Aw11,Middle1,Middle1,a,a,a,11,1,Function,null,INTJ
41,41Aw12,12,1,Aw12,AEN-2,AEN-2,better,better,better,12,6,Content,0.24845564125553282,ADV
41,41Aw13,13,1,Aw13,AEN-1,AEN-1,complexion,complexion,complexion,13,10,Content,0.29315352594844885,NOUN
41,41Aw14,14,1,Aw14,AEN,AEN,underneath.,underneath.,underneath,14,10,Function,0.3023457206980193,ADV
41,41Bw01,15,2,Bw01,Bw01,Bw01,That,That,That,1,4,Function,null,PRON
41,41Bw02,16,2,Bw02,Bw02,Bw02,magic,magic,magic,2,5,Content,null,NOUN
41,41Bw03,17,2,Bw03,Bw03,Bw03,draws,draws,draws,3,5,Content,0.08574892721708201,NOUN
41,41Bw04,18,2,Bw04,Middle2,Middle2,us,us,us,4,2,Function,0.14299012603250538,PRON
41,41Bw05,19,2,Bw05,Middle2,Middle2,to,to,to,5,2,Function,null,ADP
41,41Bw06,20,2,Bw06,Middle2,Middle2,the,the,the,6,3,Function,0.1870249476457933,PRON
41,41Bw07,21,2,Bw07,Middle2,Middle2,practice,practice,practice,7,8,Content,0.03581559652686491,NOUN
41,41Bw08,22,2,Bw08,Middle2,Middle2,but,but,but,8,3,Function,0.2373400417215895,CCONJ
41,41Bw09,23,2,Bw09,Middle2,Middle2,also,also,also,9,4,Content,0.10521517103296434,ADV
41,41Bw10,24,2,Bw10,BEN-2,BEN-2,makes,makes,makes,10,5,Content,0.22310194398099759,VERB
41,41Bw11,25,2,Bw11,BEN-1,BEN-1,us,us,us,11,2,Function,0.24098622699269653,PRON
41,41Bw12,26,2,Bw12,BEN,BEN,overzealous.,overzealous.,overzealous,12,11,Content,0.06963126416709173,ADJ
42,42Aw01,1,1,Aw01,Aw01,Aw01,By,By,By,1,2,Function,null,ADP
42,42Aw02,2,1,Aw02,Aw02,Aw02,the,the,the,2,3,Function,null,PRON
42,42Aw03,3,1,Aw03,Aw03,Aw03,time,time,time,3,4,Content,null,NOUN
42,42Aw04,4,1,Aw04,Middle1,Middle1,most,most,most,4,4,Content,0.18247562971888337,ADJ
42,42Aw05,5,1,Aw05,Middle1,Middle1,military,military,military,5,8,Content,0.11422442232715325,ADJ
42,42Aw06,6,1,Aw06,Middle1,Middle1,children,children,children,6,8,Content,0.19045286898477018,NOUN
42,42Aw07,7,1,Aw07,Middle1,Middle1,complete,complete,complete,7,8,Content,0.13332632789923343,ADJ
42,42Aw08,8,1,Aw08,Middle1,Middle1,secondary,secondary,secondary,8,9,Content,0.23236607883713215,ADJ
42,42Aw09,9,1,Aw09,Middle1,Middle1,"school,","school,",school,9,6,Content,0.4253548926274834,NOUN
42,42Aw10,10,1,Aw10,Middle1,Middle1,they,they,they,10,4,Function,0.3444091915723579,PRON
42,42Aw11,11,1,Aw11,Middle1,Middle1,will,will,will,11,4,Function,0.2119192261152288,AUX
42,42Aw12,12,1,Aw12,Middle1,Middle1,have,have,have,12,4,Content,0.28434881798527106,VERB
42,42Aw13,13,1,Aw13,Middle1,Middle1,switched,switched,switched,13,8,Content,0.1595032336719852,VERB
42,42Aw14,14,1,Aw14,Middle1,Middle1,schools,schools,schools,14,7,Content,0.5007163710505035,NOUN
42,42Aw15,15,1,Aw15,Middle1,Middle1,up,up,up,15,2,Function,0.1633061072937034,NOUN
42,42Aw16,16,1,Aw16,AEN-2,AEN-2,to,to,to,16,2,Function,null,ADP
42,42Aw17,17,1,Aw17,AEN-1,AEN-1,nine,nine,nine,17,4,Function,0.28706327594418607,NUM
42,42Aw18,18,1,Aw18,AEN,AEN,times.,times.,times,18,5,Content,0.26744531048029535,NOUN
42,42Bw01,19,2,Bw01,Bw01,Bw01,These,These,These,1,5,Function,null,PRON
42,42Bw02,20,2,Bw02,Bw02,Bw02,frequent,frequent,frequent,2,8,Content,null,ADJ
42,42Bw03,21,2,Bw03,Bw03,Bw03,changes,changes,changes,3,7,Content,0.07895008634768429,NOUN
42,42Bw04,22,2,Bw04,Middle2,Middle2,between,between,between,4,7,Function,0.11718715161270432,ADP
42,42Bw05,23,2,Bw05,Middle2,Middle2,schools,schools,schools,5,7,Content,0.0212398464499876,NOUN
42,42Bw06,24,2,Bw06,Middle2,Middle2,of,of,of,6,2,Function,null,ADP
42,42Bw07,25,2,Bw07,Middle2,Middle2,strikingly,strikingly,strikingly,7,10,Content,0.12308733107913823,ADV
42,42Bw08,26,2,Bw08,Middle2,Middle2,varying,varying,varying,8,7,Content,0.29284030761888147,VERB
42,42Bw09,27,2,Bw09,Middle2,Middle2,quality,quality,quality,9,7,Content,0.2207132719084333,NOUN
42,42Bw10,28,2,Bw10,Middle2,Middle2,trouble,trouble,trouble,10,7,Content,0.10317344424678504,NOUN
42,42Bw11,29,2,Bw11,Middle2,Middle2,military,military,military,11,8,Content,0.1398435795231234,ADJ
42,42Bw12,30,2,Bw12,Middle2,Middle2,children,children,children,12,8,Content,0.2668951687675226,NOUN
42,42Bw13,31,2,Bw13,Middle2,Middle2,both,both,both,13,4,Function,0.3851339768665906,PRON
42,42Bw14,32,2,Bw14,BEN-2,BEN-2,socially,socially,socially,14,8,Content,0.25769558555169053,ADV
42,42Bw15,33,2,Bw15,BEN-1,BEN-1,and,and,and,15,3,Function,null,CCONJ
42,42Bw16,34,2,Bw16,BEN,BEN,academically.,academically.,academically,16,12,Content,0.4082775160963199,ADV
43,43Aw01,1,1,Aw01,Aw01,Aw01,A,A,A,1,1,Function,null,NOUN
43,43Aw02,2,1,Aw02,Aw02,Aw02,decade,decade,decade,2,6,Content,null,NOUN
43,43Aw03,3,1,Aw03,Aw03,Aw03,"ago,","ago,",ago,3,3,Content,0.3105216818265692,ADV
43,43Aw04,4,1,Aw04,Middle1,Middle1,natural,natural,natural,4,7,Content,0.06385952104938895,ADJ
43,43Aw05,5,1,Aw05,Middle1,Middle1,gas,gas,gas,5,3,Content,0.08453919672818792,NOUN
43,43Aw06,6,1,Aw06,Middle1,Middle1,was,was,was,6,3,Content,0.2206166736219238,AUX
43,43Aw07,7,1,Aw07,Middle1,Middle1,heralded,heralded,heralded,7,8,Content,0.23150364821762878,VERB
43,43Aw08,8,1,Aw08,Middle1,Middle1,as,as,as,8,2,Function,0.2596778461504946,ADP
43,43Aw09,9,1,Aw09,Middle1,Middle1,the,the,the,9,3,Function,0.40921209858537344,PRON
43,43Aw10,10,1,Aw10,Middle1,Middle1,fuel,fuel,fuel,10,4,Content,0.30477596422623304,NOUN
43,43Aw11,11,1,Aw11,AEN-2,AEN-2,of,of,of,11,2,Function,null,ADP
43,43Aw12,12,1,Aw12,AEN-1,AEN-1,the,the,the,12,3,Function,0.4083382768019087,PRON
43,43Aw13,13,1,Aw13,AEN,AEN,future.,future.,future,13,6,Content,0.1970267335393619,NOUN
43,43Bw01,14,2,Bw01,Bw01,Bw01,In,In,In,1,2,Function,null,ADP
43,43Bw02,15,2,Bw02,Bw02,Bw02,shale,shale,shale,2,5,Content,null,PROPN
43,43Bw03,16,2,Bw03,Bw03,Bw03,fields,fields,fields,3,6,Content,0.23181550065222706,NOUN
43,43Bw04,17,2,Bw04,Middle2,Middle2,across,across,across,4,6,Function,0.12416154954459627,ADV
43,43Bw05,18,2,Bw05,Middle2,Middle2,the,the,the,5,3,Function,0.08944510597281981,PRON
43,43Bw06,19,2,Bw06,Middle2,Middle2,"country,","country,",country,6,7,Content,0.16329625151976052,NOUN
43,43Bw07,20,2,Bw07,Middle2,Middle2,hydraulic,hydraulic,hydraulic,7,9,Content,0.14272799290948301,ADJ
43,43Bw08,21,2,Bw08,Middle2,Middle2,fracturing,fracturing,fracturing,8,10,Content,0.3714137884852891,NOUN
43,43Bw09,22,2,Bw09,Middle2,Middle2,uncorked,uncorked,uncorked,9,8,Content,0.05686262073625476,VERB
43,43Bw10,23,2,Bw10,Middle2,Middle2,a,a,a,10,1,Function,null,INTJ
43,43Bw11,24,2,Bw11,Middle2,Middle2,lucrative,lucrative,lucrative,11,9,Content,0.16512767507732606,ADJ
43,43Bw12,25,2,Bw12,Middle2,Middle2,new,new,new,12,3,Content,0.1358776832146902,ADJ
43,43Bw13,26,2,Bw13,BEN-2,BEN-2,source,source,source,13,6,Content,0.10506442276103631,NOUN
43,43Bw14,27,2,Bw14,BEN-1,BEN-1,of,of,of,14,2,Function,null,ADP
43,43Bw15,28,2,Bw15,BEN,BEN,supply.,supply.,supply,15,6,Content,0.24078832682369256,NOUN
44,44Aw01,1,1,Aw01,Aw01,Aw01,Climate,Climate,Climate,1,7,Content,null,NOUN
44,44Aw02,2,1,Aw02,Aw02,Aw02,change,change,change,2,6,Content,0.17555340040023246,NOUN
44,44Aw03,3,1,Aw03,Aw03,Aw03,will,will,will,3,4,Function,0.14823024379736566,AUX
44,44Aw04,4,1,Aw04,Middle1,Middle1,inevitably,inevitably,inevitably,4,10,Content,0.1578986805627076,ADV
44,44Aw05,5,1,Aw05,Middle1,Middle1,transform,transform,transform,5,9,Content,0.2620893561632256,NOUN
44,44Aw06,6,1,Aw06,Middle1,Middle1,the,the,the,6,3,Function,0.2711794448442826,PRON
44,44Aw07,7,1,Aw07,Middle1,Middle1,way,way,way,7,3,Content,0.31424207942669174,NOUN
44,44Aw08,8,1,Aw08,Middle1,Middle1,the,the,the,8,3,Function,0.31017854992168287,PRON
44,44Aw09,9,1,Aw09,AEN-2,AEN-2,world,world,world,9,5,Content,0.3234020417693457,NOUN
44,44Aw10,10,1,Aw10,AEN-1,AEN-1,produces,produces,produces,10,8,Content,0.21153876033047447,VERB
44,44Aw11,11,1,Aw11,AEN,AEN,goods.,goods.,goods,11,5,Content,0.16605427157383165,NOUN
44,44Bw01,12,2,Bw01,Bw01,Bw01,Farmers,Farmers,Farmers,1,7,Content,null,NOUN
44,44Bw02,13,2,Bw02,Bw02,Bw02,who,who,who,2,3,Function,0.09676739527622967,PRON
44,44Bw03,14,2,Bw03,Bw03,Bw03,produce,produce,produce,3,7,Content,0.2586835864402796,VERB
44,44Bw04,15,2,Bw04,Middle2,Middle2,wine,wine,wine,4,4,Content,0.23511744328619946,NOUN
44,44Bw05,16,2,Bw05,Middle2,Middle2,"grapes,","grapes,",grapes,5,6,Content,0.6377132528875511,NOUN
44,44Bw06,17,2,Bw06,Middle2,Middle2,an,an,an,6,2,Function,0.049395862648971826,PRON
44,44Bw07,18,2,Bw07,Middle2,Middle2,especially,especially,especially,7,10,Content,0.12571738556070494,ADV
44,44Bw08,19,2,Bw08,Middle2,Middle2,sensitive,sensitive,sensitive,8,9,Content,0.1442104760264276,ADJ
44,44Bw09,20,2,Bw09,Middle2,Middle2,"crop,","crop,",crop,9,4,Content,0.4920682365034826,NOUN
44,44Bw10,21,2,Bw10,Middle2,Middle2,are,are,are,10,3,Content,0.2329603408939758,AUX
44,44Bw11,22,2,Bw11,Middle2,Middle2,already,already,already,11,7,Content,0.23584530072538523,ADV
44,44Bw12,23,2,Bw12,BEN-2,BEN-2,feeling,feeling,feeling,12,7,Content,0.22156612742573004,NOUN
44,44Bw13,24,2,Bw13,BEN-1,BEN-1,those,those,those,13,5,Function,0.37443136381039477,PRON
44,44Bw14,25,2,Bw14,BEN,BEN,effects.,effects.,effects,14,7,Content,0.18760365819342376,NOUN
45,45Aw01,1,1,Aw01,Aw01,Aw01,Progressives,Progressives,Progressives,1,12,Content,null,NOUN
45,45Aw02,2,1,Aw02,Aw02,Aw02,have,have,have,2,4,Content,0.13024433836989008,VERB
45,45Aw03,3,1,Aw03,Aw03,Aw03,long,long,long,3,4,Content,0.20471482746276706,ADJ
45,45Aw04,4,1,Aw04,Middle1,Middle1,looked,looked,looked,4,6,Content,0.1856994816331542,VERB
45,45Aw05,5,1,Aw05,Middle1,Middle1,to,to,to,5,2,Function,null,ADP
45,45Aw06,6,1,Aw06,Middle1,Middle1,federal,federal,federal,6,7,Content,0.1343985971067941,ADJ
45,45Aw07,7,1,Aw07,Middle1,Middle1,courts,courts,courts,7,6,Content,0.27435805929951756,NOUN
45,45Aw08,8,1,Aw08,Middle1,Middle1,to,to,to,8,2,Function,null,ADP
45,45Aw09,9,1,Aw09,Middle1,Middle1,guard,guard,guard,9,5,Content,0.1395516533661849,NOUN
45,45Aw10,10,1,Aw10,Middle1,Middle1,the,the,the,10,3,Function,0.35263102517357564,PRON
45,45Aw11,11,1,Aw11,Middle1,Middle1,rights,rights,rights,11,6,Content,0.19381297813405704,NOUN
45,45Aw12,12,1,Aw12,Middle1,Middle1,of,of,of,12,2,Function,null,ADP
45,45Aw13,13,1,Aw13,Middle1,Middle1,racial,racial,racial,13,6,Content,0.2534505503088017,ADJ
45,45Aw14,14,1,Aw14,AEN-2,AEN-2,minorities,minorities,minorities,14,10,Content,0.42924535752852805,NOUN
45,45Aw15,15,1,Aw15,AEN-1,AEN-1,and,and,and,15,3,Function,null,CCONJ
45,45Aw16,16,1,Aw16,AEN,AEN,dissenters.,dissenters.,dissenters,16,10,Content,0.4082469269364221,NOUN
45,45Bw01,17,2,Bw01,Bw01,Bw01,But,But,But,1,3,Function,null,CCONJ
45,45Bw02,18,2,Bw02,Bw02,Bw02,that,that,that,2,4,Function,null,SCONJ
45,45Bw03,19,2,Bw03,BEN-2,Bw03,protection,protection,protection,3,10,Content,null,NOUN
45,45Bw04,20,2,Bw04,BEN-1,BEN-1,is,is,is,4,2,Content,0.07404615401013542,AUX
45,45Bw05,21,2,Bw05,BEN,BEN,weakening.,weakening.,weakening,5,9,Content,0.16145584966116366,NOUN
46,46Aw01,1,1,Aw01,Aw01,Aw01,Ten,Ten,Ten,1,3,Function,null,NUM
46,46Aw02,2,1,Aw02,Aw02,Aw02,years,years,years,2,5,Content,null,NOUN
46,46Aw03,3,1,Aw03,Aw03,Aw03,"ago,","ago,",ago,3,3,Content,0.5054908831844962,ADV
46,46Aw04,4,1,Aw04,Middle1,Middle1,checklists,checklists,checklists,4,10,Content,-0.023989960274138456,NOUN
46,46Aw05,5,1,Aw05,Middle1,Middle1,for,for,for,5,3,Function,0.2627492935824859,ADP
46,46Aw06,6,1,Aw06,Middle1,Middle1,surgeons,surgeons,surgeons,6,8,Content,0.18238335853842996,NOUN
46,46Aw07,7,1,Aw07,Middle1,Middle1,were,were,were,7,4,Content,0.23253741163326355,AUX
46,46Aw08,8,1,Aw08,AEN-2,AEN-2,all,all,all,8,3,Function,0.2507059994416496,PRON
46,46Aw09,9,1,Aw09,AEN-1,AEN-1,the,the,the,9,3,Function,0.2708697022941644,PRON
46,46Aw10,10,1,Aw10,AEN,AEN,rage.,rage.,rage,10,4,Content,0.03660770398905193,NOUN
46,46Bw01,11,2,Bw01,Bw01,Bw01,Inspired,Inspired,Inspired,1,8,Content,null,VERB
46,46Bw02,12,2,Bw02,Bw02,Bw02,by,by,by,2,2,Function,0.12928319489045034,ADP
46,46Bw03,13,2,Bw03,Bw03,Bw03,the,the,the,3,3,Function,0.07903102692343737,PRON
46,46Bw04,14,2,Bw04,Middle2,Middle2,preflight,preflight,preflight,4,9,Content,0.0050539524309743625,NOUN
46,46Bw05,15,2,Bw05,Middle2,Middle2,routines,routines,routines,5,8,Content,0.2910215235703325,NOUN
46,46Bw06,16,2,Bw06,Middle2,Middle2,of,of,of,6,2,Function,null,ADP
46,46Bw07,17,2,Bw07,Middle2,Middle2,airline,airline,airline,7,7,Content,0.19538300283145732,NOUN
46,46Bw08,18,2,Bw08,Middle2,Middle2,"pilots,","pilots,",pilots,8,6,Content,0.44657790353085264,NOUN
46,46Bw09,19,2,Bw09,Middle2,Middle2,surgical,surgical,surgical,9,8,Content,0.18004803392695506,ADJ
46,46Bw10,20,2,Bw10,Middle2,Middle2,checklists,checklists,checklists,10,10,Content,0.4193876610750137,NOUN
46,46Bw11,21,2,Bw11,Middle2,Middle2,were,were,were,11,4,Content,0.1436360621156984,AUX
46,46Bw12,22,2,Bw12,Middle2,Middle2,shown,shown,shown,12,5,Content,0.0802238681172272,VERB
46,46Bw13,23,2,Bw13,Middle2,Middle2,to,to,to,13,2,Function,null,ADP
46,46Bw14,24,2,Bw14,Middle2,Middle2,prevent,prevent,prevent,14,7,Content,0.20221619284321304,NOUN
